Fecha,M2/M1,M3/M1,M4/M1,M5/M1,M6/M1,M7/M1,M8/M1,M3/M2,M4/M2,M5/M2,M6/M2,M7/M2,M8/M2,M4/M3,M5/M3,M6/M3,M7/M3,M8/M3,M5/M4,M6/M4,M7/M4,M8/M4,M6/M5,M7/M5,M8/M5,M7/M6,M8/M6,M8/M7
2024-04-17,73.56,67.23,66.29,63.31,24.43,62.17,68.56,49.72,53.07,51.58,4.01,51.9,62.66,59.59,52.51,0.38,51.71,65.72,41.71,0.0,45.25,66.59,0.0,47.53,71.83,100.0,100.0,92.07
2024-04-18,74.91,70.82,69.89,66.91,26.29,64.33,71.46,58.18,58.36,55.58,4.38,53.89,66.67,60.41,52.04,0.19,48.58,66.67,40.71,0.0,39.47,67.32,0.0,43.45,73.64,100.0,100.0,94.29
2024-04-19,80.33,74.4,73.28,72.36,34.41,67.61,74.78,62.34,66.42,62.71,7.22,57.39,70.65,67.16,61.6,0.95,53.22,71.09,51.39,0.19,40.72,69.57,0.0,34.28,71.09,99.61,99.78,96.71
2024-04-22,71.67,65.93,63.7,60.93,19.92,58.03,66.16,47.22,51.11,50.0,3.04,44.05,59.22,58.7,50.74,0.19,43.29,60.09,40.56,0.0,33.46,59.65,0.0,31.95,65.51,99.61,99.34,93.44
2024-04-23,68.72,59.56,56.01,53.96,13.29,47.48,57.26,36.75,40.57,37.84,1.4,32.21,46.89,43.99,39.34,0.14,31.23,50.72,34.7,0.0,26.61,50.56,0.0,24.79,56.94,99.43,99.19,92.57
2024-04-24,69.09,60.41,55.31,50.76,12.78,43.86,54.81,38.18,37.85,33.19,1.33,28.91,43.92,37.42,31.67,0.22,25.56,45.57,25.27,0.0,22.21,47.09,0.0,23.21,55.82,99.43,98.97,92.68
2024-04-25,76.22,70.43,66.46,60.37,20.03,56.31,62.46,52.74,47.87,43.14,2.48,39.27,50.18,44.36,35.52,0.47,32.97,48.77,29.88,0.0,27.29,49.47,0.16,28.55,56.32,99.84,98.94,91.77
2024-04-26,66.38,57.22,50.42,47.03,10.92,40.67,48.43,37.86,36.16,33.79,0.87,28.52,38.78,33.79,30.9,0.35,23.94,39.17,29.88,0.0,21.65,41.14,0.0,19.19,46.65,99.65,98.81,89.34
2024-04-29,65.52,57.8,52.83,47.0,11.15,43.13,49.54,39.11,37.74,34.99,0.69,31.51,37.7,36.54,30.02,0.0,24.65,36.25,23.5,0.0,22.36,35.88,0.0,20.07,41.89,100.0,99.45,85.0
2024-04-30,74.51,65.54,60.6,55.14,20.03,50.2,56.49,45.64,42.65,38.88,2.08,34.98,44.48,42.78,34.72,0.52,29.77,41.85,30.17,0.0,24.57,40.75,0.0,20.96,45.72,99.87,99.45,91.15
2024-05-01,71.17,61.32,57.34,52.62,17.96,48.33,55.47,41.61,38.99,37.21,2.1,34.09,44.87,37.53,33.23,0.63,29.23,44.42,30.92,0.11,25.57,46.09,0.11,22.87,52.68,99.78,99.44,93.3
2024-05-02,66.29,56.91,53.61,48.67,13.47,44.59,51.96,38.28,38.66,35.49,1.91,31.94,40.46,41.19,32.32,0.25,27.25,40.19,24.97,0.0,22.43,39.38,0.0,20.47,46.14,99.74,99.19,92.02
2024-05-03,61.89,52.11,44.35,41.15,8.63,38.37,44.68,30.69,29.34,28.16,0.85,26.04,35.86,25.13,25.8,0.0,21.7,35.86,24.45,0.0,22.22,39.46,0.0,20.83,47.93,100.0,99.28,92.49
2024-05-06,63.84,53.63,47.92,42.21,9.86,36.12,41.99,35.99,32.87,25.26,1.21,22.06,32.04,28.72,22.49,0.0,18.15,30.76,15.05,0.0,13.7,30.76,0.0,15.48,37.2,100.0,99.45,87.03
2024-05-07,62.48,53.04,46.96,40.49,8.67,34.62,40.72,32.21,29.11,23.54,0.91,21.04,30.81,27.43,21.35,0.0,17.71,29.02,13.97,0.0,14.25,29.99,0.0,15.85,37.41,99.87,99.31,87.22
2024-05-08,59.11,50.41,43.89,39.65,7.25,32.59,39.43,32.71,29.61,25.26,0.72,20.45,28.74,27.64,22.88,0.0,15.12,26.32,16.77,0.0,11.29,26.76,0.0,11.4,32.38,99.79,99.23,88.76
2024-05-09,56.45,49.75,43.42,39.33,7.32,31.51,38.31,37.1,31.89,28.78,1.36,20.03,30.12,27.79,23.82,0.12,13.52,25.23,18.24,0.0,9.95,25.89,0.0,8.93,29.72,99.49,99.21,90.85
2024-05-10,52.95,44.43,39.51,36.89,6.23,25.25,34.9,29.84,28.36,26.07,0.82,15.15,24.61,28.36,24.92,0.16,10.27,23.21,21.48,0.16,6.06,21.29,0.0,4.38,23.39,98.99,98.95,90.94
2024-05-13,61.9,54.84,50.57,46.63,12.81,37.23,43.21,43.51,38.92,36.62,0.82,24.2,31.53,34.81,32.68,0.33,15.06,26.48,31.53,0.0,10.15,23.87,0.0,4.57,21.95,99.49,99.3,83.45
2024-05-14,60.67,54.22,49.75,44.42,11.17,35.81,41.18,42.8,38.34,34.24,0.99,21.87,31.05,32.38,26.92,0.37,13.68,25.66,23.95,0.12,8.57,23.68,0.0,4.86,24.61,99.36,99.08,85.89
2024-05-15,52.39,46.02,41.75,38.07,6.56,29.57,33.72,36.18,30.91,27.04,0.89,19.51,24.52,25.65,20.18,0.3,11.19,20.19,18.19,0.1,8.93,21.04,0.0,7.91,22.73,99.59,98.94,74.19
2024-05-16,52.07,43.17,41.1,37.2,6.46,28.25,32.68,28.66,29.63,25.37,0.85,17.15,23.57,32.93,22.2,0.49,11.35,21.09,17.07,0.24,7.19,19.53,0.12,5.8,22.14,99.37,98.83,78.32
2024-05-17,48.22,45.47,40.94,36.73,6.47,25.8,31.66,38.03,32.52,27.83,1.13,15.91,23.7,24.43,19.09,0.49,8.21,17.99,16.5,0.32,4.52,17.3,0.0,3.35,19.9,99.16,98.62,82.16
2024-05-20,49.61,43.31,40.94,38.85,11.81,29.62,35.38,32.28,32.55,30.45,1.31,18.48,25.63,32.28,27.82,0.79,15.49,25.91,25.98,0.0,8.42,22.01,0.0,6.52,21.17,99.46,98.89,82.05
2024-05-21,41.64,35.81,34.75,32.89,6.63,23.84,28.01,27.85,24.93,24.4,1.33,16.71,22.13,25.73,24.4,0.27,13.42,20.17,27.06,0.0,9.86,20.73,0.0,6.85,18.49,99.45,98.32,75.64
2024-05-22,44.07,38.45,37.08,2.89,26.16,30.35,25.52,32.22,31.76,0.3,20.59,25.47,20.45,35.87,0.0,13.93,21.54,17.31,0.0,7.43,19.34,13.99,99.69,98.27,92.13,56.56,24.51,7.66
2024-05-23,47.55,40.78,40.61,4.23,25.73,30.88,26.08,33.67,36.72,0.68,19.0,25.79,20.0,38.75,0.0,10.88,21.4,17.06,0.0,3.63,17.19,12.35,98.79,97.54,90.59,68.25,28.71,6.41
2024-05-24,41.83,39.37,34.27,2.64,21.61,25.5,19.17,37.26,31.46,0.53,14.64,21.13,14.23,25.66,0.0,7.14,15.48,9.88,0.0,3.39,12.57,6.92,98.93,97.63,85.97,53.93,16.3,2.22
2024-05-28,48.9,45.98,42.11,5.33,29.42,33.87,29.48,36.78,34.69,0.52,19.37,26.77,20.02,31.24,0.0,11.52,20.97,14.02,0.0,7.23,19.25,12.24,99.48,98.49,89.54,69.14,23.25,3.39
2024-05-29,59.72,55.56,51.26,14.39,40.51,43.38,38.68,47.98,41.04,1.39,26.71,33.77,27.09,36.11,0.0,15.7,25.45,19.0,0.0,10.38,22.21,14.96,99.37,98.57,90.84,66.75,24.53,4.38
2024-05-30,59.56,55.87,52.68,15.1,40.91,45.25,38.89,48.66,42.79,1.51,28.96,36.1,28.85,39.09,0.0,17.34,30.22,20.61,0.0,11.45,25.56,14.87,99.49,98.96,91.58,75.47,22.76,3.1
2024-05-31,49.82,49.65,44.5,9.4,34.7,37.48,33.33,46.1,38.12,1.24,23.84,29.8,23.67,30.85,0.0,13.7,20.84,15.34,0.0,9.43,19.74,13.26,99.29,97.99,90.15,59.96,21.21,4.44
2024-06-03,51.16,47.42,41.62,8.76,31.06,35.94,31.1,42.78,35.57,0.64,21.39,29.97,23.01,27.96,0.0,14.05,23.61,17.67,0.0,8.76,22.02,13.7,99.36,97.88,91.51,68.83,26.58,5.31
2024-06-04,51.44,49.69,43.51,8.97,31.75,36.59,31.58,46.19,37.32,0.62,21.44,29.9,22.92,27.94,0.0,12.78,22.27,15.46,0.0,7.63,20.78,11.95,99.07,97.67,90.68,68.19,25.22,5.03
2024-06-05,38.02,40.0,35.31,5.06,22.35,30.08,23.0,41.36,34.2,0.37,17.04,25.63,19.05,24.94,0.0,7.65,19.29,12.09,0.0,3.58,18.15,9.33,98.15,97.08,88.3,76.4,25.89,3.35
2024-06-06,36.7,34.42,31.97,4.08,17.29,24.79,21.01,28.55,27.08,0.16,11.75,21.11,15.97,24.47,0.0,4.57,17.59,11.98,0.0,2.28,17.42,9.55,97.55,96.31,89.58,82.91,35.24,5.83
2024-06-07,30.85,31.51,30.02,2.65,16.09,23.38,18.84,34.49,29.19,0.5,11.44,21.5,16.37,22.55,0.0,3.81,16.38,10.39,0.0,1.82,16.21,8.63,97.35,96.59,88.03,85.49,37.15,5.92
2024-06-10,36.09,37.21,33.5,4.82,21.63,30.19,24.64,40.3,33.13,0.49,16.19,28.03,21.1,25.46,0.0,6.43,21.15,14.94,0.0,2.84,20.64,12.06,98.27,97.07,87.81,79.11,34.34,4.82
2024-06-11,34.06,37.52,34.26,4.75,21.98,29.14,23.79,45.64,36.04,0.59,17.33,28.43,21.37,23.76,0.0,5.74,19.73,14.0,0.0,2.97,20.35,10.42,98.12,97.03,88.74,76.89,33.37,5.05
2024-06-12,24.51,27.67,24.15,1.58,11.65,18.82,15.93,33.98,27.31,0.12,9.34,20.2,14.38,19.66,0.0,3.64,14.43,8.16,0.0,1.58,14.68,7.12,97.69,96.86,87.56,81.05,34.97,3.97
2024-06-13,20.29,22.22,18.68,0.97,9.5,16.33,12.56,28.02,22.06,0.0,8.05,19.67,13.6,17.87,0.0,3.38,15.83,8.78,0.0,1.61,17.0,8.26,97.26,96.67,86.92,83.17,36.49,3.34
2024-06-14,29.32,31.36,30.0,4.75,20.17,26.89,22.28,34.75,31.19,1.02,16.44,27.42,20.65,25.25,0.34,10.51,23.2,16.67,0.17,5.25,24.08,14.13,98.14,97.36,90.04,76.98,35.87,6.3
2024-06-17,32.28,33.86,31.75,4.5,21.69,28.69,23.46,32.8,29.1,0.79,16.93,28.42,21.51,24.87,0.0,12.43,28.42,18.16,0.0,7.14,28.14,17.32,99.21,97.54,90.78,81.97,38.83,6.57
2024-06-18,34.65,33.02,0.68,16.3,27.12,21.45,23.45,26.36,0.0,10.6,26.29,19.78,22.03,0.0,4.48,25.31,16.3,20.29,98.37,97.08,89.69,83.2,84.84,42.2,39.94,7.07,15.3,35.96
2024-06-20,45.92,36.1,1.51,20.24,32.31,25.94,26.04,22.81,0.0,10.57,27.23,19.06,20.66,0.0,5.44,28.15,17.19,19.62,97.89,97.69,88.59,80.21,87.69,41.41,39.24,5.18,12.26,32.21
2024-06-21,44.28,33.67,1.35,20.03,29.21,24.26,24.76,21.04,0.0,12.46,25.09,18.32,19.88,0.0,6.9,25.95,18.15,20.47,98.48,97.25,89.53,80.9,77.49,37.17,35.48,7.37,13.98,32.07
2024-06-24,48.81,38.78,1.36,27.72,34.35,28.8,28.88,24.15,0.0,15.31,25.85,20.94,19.68,0.0,10.54,26.53,20.24,19.68,98.64,97.79,89.88,82.31,72.45,37.87,29.42,7.33,9.39,15.41
2024-06-25,46.58,35.1,0.52,21.81,31.74,25.03,24.38,22.19,0.0,9.55,22.97,16.16,16.44,0.0,5.03,23.23,16.56,16.3,97.94,97.81,87.42,79.45,85.55,40.93,34.52,5.17,8.22,18.8
2024-06-26,41.68,31.81,0.62,17.98,26.25,20.75,20.8,20.48,0.0,8.42,18.02,14.01,13.94,0.0,4.47,18.65,13.16,13.27,97.92,96.98,82.46,71.9,75.94,35.08,30.53,5.45,8.96,21.71
2024-06-27,37.39,29.86,0.38,17.44,26.16,20.13,21.29,23.21,0.0,9.91,20.38,14.71,15.8,0.0,4.77,19.62,13.29,13.92,98.24,97.61,84.52,76.31,75.22,34.71,32.13,5.42,9.64,25.99
2024-06-28,45.0,35.33,1.67,24.17,30.6,25.9,25.8,22.33,0.17,12.17,22.24,15.61,17.44,0.17,6.67,22.41,16.12,17.26,98.5,97.99,85.93,78.47,75.75,37.22,33.1,6.17,9.79,22.6
2024-07-01,38.53,29.11,1.71,17.12,22.43,19.37,19.49,16.95,0.0,8.73,18.32,14.44,14.21,0.0,4.11,20.21,13.38,12.75,97.6,96.06,81.87,72.13,81.85,36.97,29.33,4.75,5.65,18.4
2024-07-02,33.85,26.67,0.77,14.36,21.28,19.0,18.53,15.51,0.0,5.9,18.33,14.12,14.58,0.0,3.33,19.49,13.72,15.26,97.44,96.54,83.77,76.7,86.28,42.22,37.33,5.28,10.49,24.9
2024-07-03,35.49,27.79,1.64,13.03,21.23,16.88,17.34,15.9,0.0,4.62,16.62,12.03,13.63,0.0,2.67,16.72,10.55,11.67,96.1,95.08,77.85,71.21,87.79,40.82,37.19,4.96,8.07,25.92
2024-07-05,36.36,29.22,2.11,13.47,20.78,17.5,17.79,17.05,0.0,4.55,15.91,12.83,12.95,0.0,2.6,15.91,10.5,10.54,95.29,94.81,78.0,69.6,86.85,44.67,38.69,6.17,7.94,20.39
2024-07-08,38.7,32.36,2.28,15.28,24.55,20.94,19.83,23.74,0.0,5.37,17.89,15.91,14.14,0.0,2.28,15.61,11.22,10.34,94.15,93.82,76.88,66.21,87.64,51.09,37.93,9.55,8.45,16.55
2024-07-09,35.06,28.54,1.85,13.04,24.6,16.98,18.12,19.07,0.0,6.03,19.68,13.05,13.82,0.0,2.95,20.91,10.01,12.91,94.83,94.83,74.14,67.14,92.13,41.95,36.9,3.3,6.26,28.76
2024-07-10,36.16,29.16,2.46,16.85,27.29,20.04,19.27,19.11,0.0,7.68,22.86,15.26,14.76,0.1,4.24,25.71,14.45,14.45,96.06,96.16,77.52,67.43,91.43,42.12,32.77,3.56,4.19,17.43
2024-07-11,45.24,33.9,3.5,17.49,27.5,21.2,20.85,16.65,0.0,6.15,18.46,12.97,12.61,0.0,3.02,20.14,11.35,12.48,95.17,95.05,76.18,66.15,91.44,46.26,35.14,4.61,6.44,17.08
2024-07-12,39.68,30.56,1.92,12.96,23.52,18.71,18.63,18.24,0.0,5.28,16.48,12.25,13.16,0.0,2.56,16.96,9.93,12.48,93.6,94.08,74.5,66.5,91.2,48.01,40.51,5.3,8.38,23.56
2024-07-15,49.61,37.92,8.83,22.86,32.99,28.49,28.37,20.52,0.0,7.53,20.0,16.94,19.01,0.0,4.42,24.16,17.2,18.73,91.95,94.81,75.54,72.73,92.99,56.99,53.99,7.26,14.05,36.9
2024-07-16,45.26,37.37,10.26,23.95,33.42,30.16,26.39,23.16,0.26,12.11,23.95,20.65,18.61,0.0,6.58,27.89,20.65,17.5,90.79,93.16,73.64,66.39,91.32,57.34,41.67,8.7,8.61,14.2
2024-07-17,36.95,2.94,20.59,33.64,28.25,26.08,28.6,0.0,7.9,33.64,24.67,21.39,24.52,91.91,92.65,73.63,65.1,63.44,89.15,48.78,37.71,39.78,8.29,9.01,14.41,21.99,29.76,35.14
2024-07-18,51.01,6.61,30.83,44.95,36.65,35.77,36.7,0.0,14.68,38.9,27.07,26.97,28.54,94.13,93.03,75.0,72.66,68.24,86.79,46.43,44.01,42.27,7.71,13.11,16.31,39.12,37.12,28.35
2024-07-19,61.36,15.02,45.05,57.69,51.78,49.72,50.75,0.18,26.74,53.48,40.34,39.07,42.4,95.42,95.79,81.05,76.45,74.95,91.76,58.16,53.27,51.18,8.82,13.83,20.34,36.57,41.39,36.72
2024-07-22,50.64,5.85,27.61,43.88,35.77,33.02,34.19,0.0,9.87,38.03,26.22,24.44,26.5,92.87,93.24,75.09,69.59,65.6,91.04,52.06,42.54,41.24,6.74,9.89,14.1,26.62,28.91,28.88
2024-07-23,51.35,5.26,24.66,37.74,32.0,32.32,32.97,0.0,8.63,30.19,23.45,24.59,26.69,90.57,91.24,73.24,68.78,64.52,88.14,50.48,47.79,45.53,9.93,15.88,18.37,37.87,37.0,28.62
2024-07-24,71.23,33.69,60.64,71.87,64.95,64.25,65.38,0.96,46.42,67.59,58.16,57.76,59.53,96.79,97.33,91.13,85.26,83.69,95.4,69.88,66.12,65.38,13.69,23.65,31.76,43.92,51.01,50.38
2024-07-25,71.02,31.83,62.16,72.07,64.83,65.37,65.52,0.3,48.65,66.97,59.63,59.16,60.52,97.3,97.15,92.51,86.34,85.0,93.39,66.67,65.06,62.76,16.82,29.66,35.17,47.89,51.65,47.63
2024-07-26,66.33,18.43,47.4,59.97,55.21,55.03,56.4,0.0,28.81,52.76,44.62,45.66,46.9,96.65,96.15,86.15,81.6,78.88,92.8,62.74,60.59,59.3,12.82,25.52,31.78,47.12,51.08,47.33
2024-07-29,68.53,25.89,51.27,61.42,54.31,53.65,54.4,0.0,32.66,51.27,42.13,42.01,44.7,96.45,95.94,86.46,76.56,75.4,91.71,58.04,51.04,51.89,12.01,16.84,22.44,29.34,38.6,45.44
2024-07-30,73.17,34.4,59.05,66.75,59.69,59.95,61.85,0.39,39.28,58.92,49.94,50.72,51.77,96.53,96.79,88.83,81.82,81.47,93.2,61.87,58.5,56.95,13.99,22.53,28.2,41.9,43.46,42.52
2024-07-31,67.11,27.09,52.22,61.84,55.96,56.91,57.65,0.1,35.57,55.74,48.29,47.98,49.72,96.17,96.59,88.7,80.53,80.97,92.97,63.63,58.72,58.42,16.68,23.51,30.8,37.02,43.23,47.99
2024-08-01,73.03,43.95,69.41,75.78,68.21,68.55,69.91,3.5,61.42,74.16,63.45,62.26,64.45,97.63,97.63,93.87,87.8,89.61,94.63,66.71,61.75,63.78,16.65,24.26,37.15,39.28,52.33,63.19
2024-08-02,80.27,77.94,92.87,94.53,92.85,92.49,91.33,68.49,95.52,97.68,95.17,93.0,92.21,99.67,99.34,98.84,97.44,95.22,97.51,89.18,82.42,82.48,37.1,45.05,49.73,51.54,55.93,53.42
2024-08-05,94.89,97.79,99.49,99.15,98.81,98.42,98.01,99.32,100.0,100.0,99.49,99.47,98.91,100.0,100.0,98.98,98.42,98.01,95.23,73.42,68.65,64.86,16.35,28.02,29.17,44.66,38.95,32.16
2024-08-06,92.59,87.99,96.68,97.19,96.93,96.45,95.52,67.05,97.19,97.83,97.32,96.32,94.84,99.87,99.74,99.11,98.16,98.1,98.6,95.79,89.88,90.37,50.57,43.76,53.32,31.54,49.53,68.56
2024-08-07,95.1,91.32,96.12,97.04,96.22,95.69,95.01,63.43,95.3,96.42,95.4,94.33,93.27,99.59,99.28,97.85,97.58,96.96,97.04,91.11,87.61,88.71,45.25,57.35,60.59,69.96,69.27,65.12
2024-08-08,92.79,81.78,93.15,94.99,93.28,92.84,91.94,31.78,91.81,95.6,93.4,91.21,90.64,99.63,99.27,97.8,97.11,96.23,97.92,91.56,87.31,87.65,35.45,48.24,52.54,56.16,60.73,55.23
2024-08-09,91.11,68.34,85.46,88.05,84.98,83.75,83.33,5.33,74.47,81.58,75.44,73.3,73.2,97.9,97.09,95.48,91.54,90.89,93.86,76.25,70.48,68.04,24.39,37.98,40.38,45.61,48.11,43.36
2024-08-12,89.64,73.79,84.63,87.38,83.5,82.33,81.48,11.0,75.73,83.5,75.08,73.83,75.13,97.41,96.93,94.01,90.83,90.22,95.15,75.89,69.5,68.78,17.48,29.33,38.25,42.83,51.63,57.27
2024-08-13,84.94,58.87,77.48,81.15,78.58,76.67,77.82,2.94,64.38,75.89,68.91,67.34,68.48,96.45,96.57,93.39,89.53,88.98,93.64,76.25,68.85,67.57,25.7,33.92,39.95,42.37,48.51,50.33
2024-08-14,82.16,48.82,69.51,73.73,68.14,68.52,68.85,0.98,46.18,60.69,52.16,55.16,55.0,95.2,95.0,87.16,82.49,81.46,89.9,61.96,62.45,60.52,14.12,32.29,34.06,53.95,49.17,37.66
2024-08-15,74.67,30.97,56.18,63.87,58.46,59.06,60.05,0.24,28.93,49.34,44.18,44.79,46.99,93.76,92.92,83.67,76.92,76.57,89.32,61.94,56.45,57.75,17.53,25.19,32.01,33.87,41.49,47.45
2024-08-16,74.36,27.87,52.71,61.46,57.32,57.5,59.01,0.0,21.02,45.7,41.56,43.33,44.05,92.68,92.68,82.32,75.12,76.19,89.81,62.74,57.0,58.67,17.52,25.37,32.82,34.1,43.71,51.39
2024-08-19,72.35,27.13,45.22,56.07,52.71,52.41,55.07,0.0,17.05,38.5,35.92,37.17,38.08,94.83,92.76,81.14,74.87,75.07,85.01,60.98,54.55,56.44,21.19,25.94,31.51,33.42,41.64,49.02
2024-08-20,80.89,43.19,63.35,68.06,62.83,62.16,62.98,0.79,28.53,47.91,43.46,46.22,47.51,93.98,92.41,80.89,75.68,75.14,87.96,62.83,57.3,57.73,19.63,29.19,32.32,39.73,43.92,47.18
2024-08-21,1.92,42.22,57.25,52.24,54.48,53.29,54.47,94.67,94.24,85.07,80.68,77.96,76.43,88.7,64.93,62.77,61.29,59.43,24.41,35.26,36.18,41.69,47.71,48.36,51.61,41.33,47.42,46.29
2024-08-22,6.28,58.89,71.0,63.08,62.71,63.52,64.32,95.52,95.67,89.84,84.47,83.31,81.3,91.63,69.21,64.38,64.91,63.12,23.62,34.86,40.65,43.91,46.73,51.93,53.17,56.06,50.35,39.51
2024-08-23,2.33,39.17,53.67,47.17,48.3,48.53,48.55,92.33,91.33,79.5,71.94,69.43,69.75,86.17,59.0,56.46,53.2,53.95,18.0,27.72,31.09,34.49,41.33,43.7,46.63,36.81,42.41,43.5
2024-08-26,6.73,48.32,58.08,50.0,51.01,52.68,53.57,90.57,90.07,78.62,71.55,72.71,71.61,86.36,59.26,56.4,58.03,56.79,19.36,30.3,37.48,38.93,44.61,51.64,50.18,54.92,48.57,37.57
2024-08-27,4.21,41.76,50.57,45.47,45.34,49.28,48.92,88.12,88.51,74.58,67.31,69.99,68.56,83.14,57.22,51.72,56.49,54.88,19.92,25.29,37.48,37.26,33.72,50.98,47.15,67.23,52.71,32.78
2024-08-28,14.2,59.16,68.93,61.42,59.07,62.01,62.47,93.52,92.49,85.49,78.35,78.94,77.57,88.68,64.4,61.13,62.96,60.18,22.12,32.68,41.27,42.23,45.77,54.71,52.74,62.33,52.41,35.37
2024-08-29,9.19,48.7,57.52,49.69,50.44,51.34,53.38,89.19,89.19,73.91,68.37,67.82,68.48,83.11,54.53,52.3,52.36,55.23,12.67,25.65,31.42,36.69,45.45,47.51,52.45,44.57,51.13,53.3
2024-08-30,5.12,41.25,48.51,42.08,42.88,43.97,46.3,86.3,84.49,68.15,62.09,62.14,64.08,75.58,47.19,43.54,45.16,49.12,11.55,19.04,28.01,34.68,31.29,41.94,48.59,49.41,56.16,58.68
2024-09-03,54.71,81.3,87.28,82.82,80.15,79.32,80.95,95.67,95.29,90.46,88.8,87.17,88.65,92.24,78.88,71.37,71.99,74.86,35.62,46.44,52.49,56.62,52.29,59.16,64.59,65.05,70.0,71.31
2024-09-04,57.99,81.59,85.55,82.1,80.47,79.71,81.41,94.81,94.1,90.13,88.4,86.92,88.0,89.62,78.03,73.04,73.01,76.32,42.83,53.61,57.95,62.49,60.73,63.91,67.46,63.6,71.24,73.54
2024-09-05,60.22,80.54,83.94,80.17,77.62,76.75,78.27,93.67,92.94,88.2,85.52,83.62,83.44,90.02,77.25,70.07,69.62,70.5,38.56,47.32,50.75,53.69,52.68,56.5,59.25,54.37,60.28,58.63
2024-09-06,75.24,87.3,89.23,85.85,84.89,84.49,84.79,94.69,94.53,90.03,87.62,86.63,87.52,91.96,80.87,74.92,73.43,76.24,41.64,52.25,55.94,59.49,57.07,60.4,64.79,60.07,67.86,67.13
2024-09-09,61.51,76.01,80.03,76.65,75.2,75.29,77.13,88.73,90.98,83.09,80.84,80.1,80.38,89.69,75.52,70.21,71.48,72.7,36.39,49.44,53.57,59.73,59.74,62.85,65.36,62.85,67.24,67.77
2024-09-10,59.07,74.91,79.29,76.49,75.03,74.78,76.77,87.58,90.74,83.43,81.85,80.43,80.13,90.01,77.34,74.06,72.65,73.16,40.19,53.71,56.34,60.0,63.82,63.49,64.0,59.1,60.26,60.34
2024-09-11,45.27,67.32,73.46,70.83,69.76,71.0,71.3,85.37,87.8,80.59,77.85,77.74,78.45,87.02,74.24,69.37,70.9,71.19,41.85,52.78,58.71,60.93,60.1,65.86,64.56,67.98,64.15,54.29
2024-09-12,38.59,64.16,70.97,67.74,66.43,67.53,68.92,86.38,87.81,80.05,77.06,75.56,77.07,86.26,71.92,66.67,66.79,68.28,37.28,48.75,51.85,56.69,55.56,57.65,60.89,56.54,60.13,63.33
2024-09-13,29.79,59.75,68.62,64.82,63.71,64.92,67.01,85.42,86.21,78.92,76.7,74.75,76.14,85.26,69.57,65.29,65.74,67.34,35.5,48.18,50.66,54.65,59.27,57.21,60.58,51.64,57.02,64.25
2024-09-16,43.7,68.64,74.55,70.95,70.44,72.07,73.02,88.95,89.2,82.26,80.72,78.99,79.56,86.38,72.75,70.18,67.82,70.57,41.13,50.39,53.46,59.13,57.58,59.57,64.03,53.19,64.03,71.87
2024-09-17,57.55,76.04,80.21,78.12,77.86,78.49,78.3,89.84,91.41,88.02,85.16,84.41,84.07,90.36,79.69,77.34,76.34,77.75,52.6,59.9,62.9,66.21,64.84,67.47,67.86,67.2,65.66,64.04
2024-09-18,90.97,91.29,85.12,82.57,80.96,80.55,79.48,89.16,75.35,73.75,72.8,71.48,72.44,44.85,56.0,60.72,61.53,60.44,65.89,68.99,66.99,65.88,68.55,59.13,60.44,50.17,52.63,49.37
2024-09-19,88.84,88.84,84.08,80.51,78.64,79.08,78.33,87.8,72.47,70.09,67.88,68.62,69.97,42.71,51.49,55.76,57.08,57.68,60.27,63.48,62.46,63.14,60.45,59.23,60.58,60.74,60.41,54.43
2024-09-20,88.56,87.23,81.09,76.78,75.13,76.29,75.48,83.08,66.17,62.35,62.77,62.89,64.18,33.67,41.29,45.85,49.31,51.92,49.59,55.5,57.22,57.47,54.15,56.36,58.81,58.55,59.57,54.79
2024-09-23,88.61,85.93,80.23,76.88,74.04,74.4,74.78,80.07,61.98,57.96,58.29,59.62,61.46,30.15,38.53,42.88,46.91,50.62,47.4,51.93,54.81,56.13,50.92,54.64,56.13,55.67,56.31,54.69
2024-09-24,89.83,87.93,81.7,78.78,75.86,76.92,76.55,82.21,64.17,58.96,60.1,61.02,61.99,30.11,36.59,44.47,47.59,50.27,44.35,54.0,56.19,56.33,58.96,57.76,57.28,55.54,54.99,49.04
2024-09-25,90.38,89.25,82.4,79.53,76.72,78.32,77.58,84.24,66.63,62.44,60.92,63.26,63.76,29.79,38.38,43.69,48.63,51.36,49.85,54.26,57.68,57.89,51.69,57.05,57.24,61.05,58.98,50.66
2024-09-26,91.1,89.62,82.2,79.11,76.7,78.65,78.39,83.44,64.15,61.06,60.1,63.15,64.16,28.18,38.07,44.73,50.44,53.89,49.2,56.13,59.97,60.34,56.63,60.74,61.53,64.93,63.11,52.21
2024-09-27,94.09,92.61,87.19,83.42,81.55,81.08,82.84,85.55,70.11,66.01,64.25,66.39,68.48,37.77,43.51,49.75,55.74,56.92,48.6,57.99,61.32,63.22,60.79,64.53,65.32,71.28,68.3,56.94
2024-09-30,93.24,91.72,85.47,82.43,80.24,78.82,79.89,82.94,67.4,63.68,62.16,64.41,65.89,34.8,39.86,48.65,51.22,51.89,47.13,56.25,60.07,60.68,62.16,62.33,62.3,57.64,60.68,53.66
2024-10-01,95.19,94.05,91.65,89.87,89.24,88.93,88.04,90.13,80.76,74.94,73.8,74.09,75.4,49.87,53.54,57.97,61.46,63.04,55.82,63.04,65.76,67.2,66.96,66.93,66.8,60.68,64.78,63.1
